40
238.473 14.57 136.206 260.797 282.972 323.866 231.291 123.435 54.9836 262.973 205.097 223.872 113.674 247.377 159.796 0 287.403 278.026 273.932 23.3497 151.571 376.063 99.6687 179.658 291.745 220.878 181.502 24.797 223.258 153.06 320.203 194.483 119.912 359.43 255.92 358.671 292.667 217.766 126.961 192.574 
64.9801 283.223 385.654 269.927 258.879 69.2317 518.695 287.832 335.939 170.001 229.191 247.966 401.078 269.885 248.445 287.403 0 48.6205 277.458 264.054 229.367 144.445 387.072 342.467 180.206 231.437 229.287 262.606 190.435 134.344 173.47 218.576 167.492 109.8 280.013 156.833 192.949 201.432 414.364 279.937 
113.601 273.845 376.277 260.549 210.258 117.852 509.317 278.455 326.561 218.621 277.811 296.587 391.7 318.505 239.067 278.026 48.6205 0 268.08 254.676 224.286 193.065 377.694 333.089 131.586 280.057 219.909 253.229 239.056 124.966 124.849 267.197 168.627 158.42 328.634 205.453 144.329 192.054 404.986 270.559 
314.819 259.362 137.726 13.1348 246.252 319.07 241.236 150.497 218.949 419.839 479.029 497.804 196.838 519.723 433.728 273.932 277.458 268.08 0 266.157 425.504 394.283 279.827 94.2745 281.8 481.275 92.4305 290.997 440.274 316.752 310.258 468.415 369.845 359.638 529.852 406.671 282.722 76.0262 191.601 81.3586 
215.123 19.1693 128.431 253.022 275.197 300.516 254.641 115.66 71.8851 239.623 212.872 231.647 137.024 253.566 167.571 23.3497 264.054 254.676 266.157 0 159.346 352.713 123.018 171.883 268.396 215.118 173.727 24.8395 199.908 129.71 296.853 202.258 103.688 336.081 263.695 335.321 269.318 209.991 150.311 184.798 
180.436 166.141 287.777 412.369 434.544 265.829 289.328 275.007 206.555 204.936 141.069 72.301 228.666 189.34 19.0784 151.571 229.367 224.286 425.504 159.346 0 318.026 157.705 331.229 355.871 162.841 333.073 134.507 165.221 108.752 349.135 44.2819 61.8753 301.394 180.481 300.635 368.614 369.338 233.903 344.145 
137.59 371.882 474.314 381.148 403.323 75.2129 607.354 376.492 424.598 113.09 176.957 310.425 489.737 128.686 337.104 376.063 144.445 193.065 394.283 352.713 318.026 0 475.731 431.126 324.651 155.185 317.946 351.266 152.805 223.003 317.914 273.744 256.151 34.6448 137.545 17.3915 337.394 338.117 503.024 368.596 
338.141 103.849 142.101 266.693 355.866 423.535 131.623 129.33 60.8788 362.641 298.774 217.977 82.9897 347.046 153.901 99.6687 387.072 377.694 279.827 123.018 157.705 475.731 0 185.553 391.414 320.547 187.397 124.466 322.926 252.729 419.872 201.987 219.581 459.099 338.186 458.34 392.336 223.661 88.2267 198.469 
293.536 165.088 43.4518 81.1398 311.261 378.929 176.228 56.2224 124.674 325.565 384.755 403.53 102.563 425.448 339.453 179.658 342.467 333.089 94.2745 171.883 331.229 431.126 185.553 0 346.809 387.001 113.18 196.722 345.999 222.477 375.266 374.14 275.57 414.494 435.577 413.735 347.731 141.035 97.3261 62.5297 
245.186 287.565 389.996 274.269 78.6724 249.438 523.037 292.174 340.281 350.207 409.397 428.172 405.42 450.091 364.096 291.745 180.206 131.586 281.8 268.396 355.871 324.651 391.414 346.809 0 411.643 233.629 266.948 370.642 247.12 28.4575 398.783 300.213 290.006 460.22 337.039 12.7431 205.774 418.706 284.279 
166.457 221.913 343.549 468.141 490.315 162.205 452.169 330.778 269.413 61.4362 21.7723 155.24 334.552 38.4477 181.92 220.878 231.437 280.057 481.275 215.118 162.841 155.185 320.547 387.001 411.643 0 388.845 196.081 41.0014 164.523 404.907 118.559 111.43 138.553 48.5766 137.793 424.386 425.109 347.839 399.917 
222.388 166.932 156.367 79.2957 198.081 265.749 289.408 58.5454 126.518 327.409 386.599 405.374 171.791 427.292 341.297 181.502 229.287 219.909 92.4305 173.727 333.073 317.946 187.397 113.18 233.629 388.845 0 198.566 347.843 224.321 262.086 375.984 277.414 301.314 437.421 314.241 234.551 36.2646 185.077 50.6501 
213.676 31.6344 153.27 277.862 300.037 299.069 256.088 140.5 73.3324 238.176 188.033 206.808 138.471 228.726 142.731 24.797 262.606 253.229 290.997 24.8395 134.507 351.266 124.466 196.722 266.948 196.081 198.566 0 198.461 128.263 295.406 177.418 95.1149 334.633 238.855 333.874 267.87 234.831 151.758 209.638 
125.455 219.077 321.509 427.139 449.314 121.204 454.549 289.777 271.793 39.7151 38.7554 157.62 336.932 79.4491 184.299 223.258 190.435 239.056 440.274 199.908 165.221 152.805 322.926 345.999 370.642 41.0014 347.843 198.461 0 123.522 363.905 120.939 103.346 136.173 89.578 135.414 383.385 384.108 350.218 358.915 
85.4128 148.88 251.311 303.617 325.792 170.806 384.351 166.255 201.595 109.913 162.277 181.053 266.734 202.971 116.976 153.06 134.344 124.966 316.752 129.71 108.752 223.003 252.729 222.477 247.12 164.523 224.321 128.263 123.522 0 240.383 151.663 53.0929 206.371 213.1 205.611 259.863 260.586 280.021 235.393 
238.45 316.023 418.454 302.726 85.4088 242.702 551.494 320.632 368.738 343.47 402.661 421.436 433.877 443.354 357.359 320.203 173.47 124.849 310.258 296.853 349.135 317.914 419.872 375.266 28.4575 404.907 262.086 295.406 363.905 240.383 0 392.046 293.476 283.27 453.483 330.302 27.5355 234.232 447.164 312.737 
153.596 209.053 330.688 455.28 477.455 221.547 333.61 317.918 249.466 160.654 96.787 36.6805 271.577 145.058 63.3603 194.483 218.576 267.197 468.415 202.258 44.2819 273.744 201.987 374.14 398.783 118.559 375.984 177.418 120.939 151.663 392.046 0 98.5699 257.112 136.199 256.353 411.526 412.249 276.814 387.056 
118.561 115.732 232.118 356.71 378.885 203.954 351.203 219.348 168.447 143.061 109.184 127.96 233.586 149.878 80.9537 119.912 167.492 168.627 369.845 103.688 61.8753 256.151 219.581 275.57 300.213 111.43 277.414 95.1149 103.346 53.0929 293.476 98.5699 0 239.519 160.007 238.759 312.956 313.679 246.873 288.486 
120.958 355.25 457.681 346.504 368.678 40.5682 590.722 359.859 407.966 96.4578 160.325 293.792 473.105 160.085 320.472 359.43 109.8 158.42 359.638 336.081 301.394 34.6448 459.099 414.494 290.006 138.553 301.314 334.633 136.173 206.371 283.27 257.112 239.519 0 170.214 47.0328 302.749 303.472 486.391 351.964 
215.033 270.49 392.126 516.717 538.892 210.782 469.809 379.355 310.903 110.013 50.8226 172.88 352.192 10.1289 199.559 255.92 280.013 328.634 529.852 263.695 180.481 137.545 338.186 435.577 460.22 48.5766 437.421 238.855 89.578 213.1 453.483 136.199 160.007 170.214 0 123.181 472.963 473.686 365.479 448.493 
120.198 354.491 456.922 393.536 415.711 87.6009 589.963 359.1 407.207 95.6985 159.566 293.033 472.346 113.052 319.713 358.671 156.833 205.453 406.671 335.321 300.635 17.3915 458.34 413.735 337.039 137.793 314.241 333.874 135.414 205.611 330.302 256.353 238.759 47.0328 123.181 0 349.782 350.505 485.632 351.205 
257.93 288.487 390.918 275.191 65.9292 262.181 523.959 293.096 341.203 362.95 422.14 440.915 406.342 462.834 376.839 292.667 192.949 144.329 282.722 269.318 368.614 337.394 392.336 347.731 12.7431 424.386 234.551 267.87 383.385 259.863 27.5355 411.526 312.956 302.749 472.963 349.782 0 206.696 419.628 285.201 
258.653 203.196 184.222 68.4947 170.226 262.904 317.263 94.3311 162.783 363.673 422.863 441.639 199.646 463.557 377.562 217.766 201.432 192.054 76.0262 209.991 369.338 338.117 223.661 141.035 205.774 425.109 36.2646 234.831 384.108 260.586 234.232 412.249 313.679 303.472 473.686 350.505 206.696 0 212.932 78.505 
365.434 131.141 53.8743 178.466 383.158 450.827 104.331 126.532 78.4254 389.933 326.066 306.204 13.2864 374.338 242.127 126.961 414.364 404.986 191.601 150.311 233.903 503.024 88.2267 97.3261 418.706 347.839 185.077 151.758 350.218 280.021 447.164 276.814 246.873 486.391 365.479 485.632 419.628 212.932 0 134.427 
233.46 178.004 105.717 68.2238 248.731 316.4 238.758 69.1383 137.59 338.48 397.671 416.446 121.141 438.364 352.369 192.574 279.937 270.559 81.3586 184.798 344.145 368.596 198.469 62.5297 284.279 399.917 50.6501 209.638 358.915 235.393 312.737 387.056 288.486 351.964 448.493 351.205 285.201 78.505 134.427 0 
